Date,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CS,CS,CS,CS,EG,EG,EG,EG,EG,EG,EG,EG,EG,EG,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,,IT,IT,IT,IT,IT,IT,IT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,TC,TC,TC,TC,TC,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT
13/06/13,18.495174,13.410423,18.15,50.355961,28.529751,38.121468,38.36385,36.700878,86.994255,29.447088,176.70134,61.418819,43.242802,117.726372,80.245567,57.228596,82.746696,35.645615,79.48233,53.096325,103.755905,51.967316,40.60664,62.668468,53.021034,31.467331,48.067898,55.310425,29.894308,45.770031,27.33338,49.12307,76.575638,40.182968,35.430927,57.85165,10.465137,7.032408,54.356815,26.910961,53.62038,36.286926,24.726677,26.721264,33.396763,58.825272,90.239792,33.395401,106.889778,91.958633,42.18446,43.933777,69.334015,78.775688,75.906219,46.103352,48.487614,42.178391,31.34,63.666401,47.130001,83.779312,48.856991,40.458267,52.455132,12.91,22.723928,31.71303,57.95266,21.442467,18.93709,79.38102,20.998234,35.709145,17.785858,46.047516,80.779305,60.041653,73.156311,39.172974,32.416595,73.363457,53.446907,27.048542,44.679897,7.32,29.133833,41.779968,39.487095,23.655781,19.81628,57.120399,26.323944,70.157104,10.024607,48.999668,37.064468,35.852325,25.091282
14/06/13,18.490528,13.228093,17.379999,49.915577,28.52092,38.416744,38.345219,36.553715,86.589554,29.509069,175.369934,60.924564,42.930801,119.034256,81.395973,57.237499,82.99263,35.583866,79.267555,52.56234,102.578995,51.209049,40.465252,61.843502,52.08754,31.476492,47.391518,54.902763,29.321833,45.779362,27.008863,48.077908,75.526505,39.957996,34.889133,57.908787,10.231958,6.850457,54.689655,26.538124,53.841328,35.595581,24.450111,26.168011,33.496864,57.812851,89.241302,33.3246,108.581482,91.995949,41.853554,43.869579,68.065781,78.263145,75.906219,46.281181,48.616241,42.222427,31.68,63.186913,46.669998,83.553566,48.194675,40.3237,52.216663,12.76,22.437012,31.71303,57.609959,21.442467,18.75234,80.221947,20.9692,35.627815,16.872787,45.021961,80.301498,59.565666,72.59201,38.949665,31.963947,72.683083,52.66222,27.131346,44.469139,7.32,28.820827,42.134739,39.134521,23.82972,19.891792,56.780411,26.255369,70.689087,10.128994,49.196285,36.931652,35.84362,25.211258
17/06/13,18.648724,13.346607,17.6,50.042629,28.750639,38.702187,38.540859,36.349319,86.871086,29.532911,175.733887,61.657124,43.164799,119.071083,81.916405,57.629539,84.417397,35.883785,80.789597,53.346088,103.380676,52.196556,41.115635,63.287174,54.391308,32.034973,47.812382,56.599815,29.61702,45.822926,27.23139,48.214657,76.345345,40.880718,35.113331,57.442089,10.203975,6.877749,54.868237,26.519005,54.055794,35.994431,24.769892,26.265074,33.56966,58.729759,90.761925,33.385967,108.180542,93.422882,41.531601,44.254795,68.185616,79.529984,76.54985,46.556831,49.158253,42.090336,31.540001,63.75098,45.52,83.975655,48.4132,41.220779,52.583549,13.24,22.331808,31.981167,58.304371,21.583845,18.729246,80.405136,20.935331,36.124786,16.825233,45.893684,82.489868,60.784195,73.554092,39.731232,32.204716,73.760338,53.47633,27.093716,42.993858,7.22,28.700436,41.837723,39.186123,23.82972,19.749166,56.904797,26.341087,71.513603,10.149871,49.068058,36.956543,36.043819,25.262672
18/06/13,18.792963,13.483355,17.530001,50.508415,28.96269,38.702187,38.624702,36.83168,87.759689,29.633036,176.528915,61.921883,43.697018,119.375015,81.815964,57.843372,84.332596,36.104301,81.349854,53.483891,103.636505,52.443436,41.539803,63.296551,54.845211,33.005459,47.797348,57.538403,29.858534,46.958618,27.602266,48.849567,76.899719,41.116413,35.272125,58.385021,10.241283,6.932334,55.322838,26.155733,54.582188,36.198296,24.4069,26.507725,34.133858,59.837696,92.978745,33.45676,109.324669,93.63739,41.898281,44.722561,69.563698,80.845169,77.202438,46.547935,48.616241,42.046322,31.870001,63.619392,45.830002,84.594048,48.387424,41.857708,52.601891,13.75,22.331808,32.285065,58.322411,22.361433,18.960188,80.413452,20.896624,36.260323,17.681236,46.16716,82.881706,61.593391,73.961151,39.482155,31.386114,73.977692,53.113419,27.281921,42.572357,7.32,29.029501,42.530758,39.469894,23.977571,19.858232,57.360893,26.701099,72.33815,10.222943,48.042244,37.147469,36.20919,25.401094
19/06/13,18.709208,13.291908,17.110001,49.881714,28.370714,37.255291,38.224117,36.962502,86.932678,29.44232,174.067245,60.792175,44.160416,116.786949,80.419044,56.907833,81.839249,35.645615,80.836288,53.147999,102.766617,51.588184,40.578362,62.227856,54.185772,32.657539,47.128483,57.386703,29.509676,45.262863,27.491001,48.380711,75.862617,40.391853,34.954529,57.670681,10.054739,6.795872,53.090446,25.266668,52.580601,36.038742,23.603132,26.138889,32.950867,59.044952,90.853531,32.880909,108.131653,92.135834,41.182831,44.364857,68.834709,81.386711,75.861534,45.676552,47.81699,41.896618,31.27,62.472401,44.110001,83.131477,47.404587,41.301521,52.079079,13.97,22.091677,31.91861,57.330379,22.267179,18.729246,80.063751,20.911142,35.636856,17.54808,45.697124,81.878265,61.041241,73.026794,39.31039,30.721607,72.843712,52.44643,26.596855,42.256226,7,28.291121,41.293198,38.515388,23.351387,19.37163,56.597969,26.298229,71.096901,9.979373,46.443684,36.167946,35.243031,24.700314
20/06/13,18.104336,13.018412,16.27,48.916256,27.257444,34.391003,37.096855,35.989586,85.155487,28.979826,168.483109,60.598022,42.859688,110.800224,77.862564,55.749542,80.278801,34.516529,79.304909,51.916405,100.591888,50.318539,39.400131,60.259224,52.438671,31.394083,45.9561,55.737064,29.500732,42.846642,26.860516,46.788536,74.122704,39.536362,34.991894,56.575375,10.026757,6.832261,50.411568,24.291561,49.864155,35.533546,23.361134,26.65332,32.004471,58.089848,88.196991,32.144554,106.586655,89.766922,39.868191,43.172504,69.144279,80.874191,73.859039,43.933777,47.026939,40.778316,30.35,60.874161,42.529999,80.157234,46.714264,40.072521,50.905052,13.54,21.726688,30.95327,55.45454,21.748791,18.5214,78.498451,20.625683,34.904968,16.692074,44.945042,80.263245,59.613255,70.741814,38.0135,28.651024,70.911224,50.563187,25.693481,40.991695,7.07,27.568792,40.393906,37.139538,22.568655,18.868256,55.038929,25.629629,68.561211,9.610539,44.665607,35.263123,34.102787,23.973579
21/06/13,18.504484,13.009296,15.91,49.288895,27.018885,34.69614,36.845325,36.071342,85.542595,28.879694,165.801193,60.748058,42.673874,104.371414,79.122551,56.355423,81.228645,35.072247,79.407623,51.985306,101.427658,50.565407,39.390709,60.015476,52.832619,31.375778,46.061314,56.353306,30.12689,42.718811,26.378382,45.782425,73.839844,39.632378,36.094143,55.670544,10.026757,6.968724,51.426292,24.578358,50.903942,36.304653,23.698198,27.090101,32.377571,59.016304,90.029099,33.022514,107.662292,89.561729,40.896648,43.319252,70.941795,82.112022,74.377533,44.378365,48.22121,41.38591,30.629999,61.67329,41.849998,81.560905,46.339951,40.512093,51.198555,13.9,21.880367,31.239302,54.282139,21.866606,18.42902,78.756554,20.586973,34.877857,16.349672,45.218529,80.053017,59.57518,70.862068,37.446644,28.939943,70.353676,49.239033,25.731121,41.307827,6.97,27.665106,40.855923,37.646877,22.960024,19.094778,56.498451,25.9725,69.447838,9.76364,45.101582,35.777779,34.564106,24.233131
24/06/13,18.509138,12.927245,15.42,48.653725,26.585949,34.440224,36.752163,35.907829,85.595383,28.584084,166.490814,60.271461,42.588989,102.943802,78.821259,56.36433,80.643456,34.869358,76.737045,51.11544,99.628174,49.445656,38.59893,58.937416,52.935398,30.863077,45.324814,56.514484,29.715416,41.771027,25.831345,44.385616,73.531281,39.082409,35.90733,55.260994,10.008104,6.923237,51.361355,23.832689,50.780472,35.276497,23.343853,26.993036,31.822472,59.369686,88.068764,32.791218,106.713776,91.109917,40.664135,42.723076,70.742073,81.81221,75.638008,43.622578,47.38522,40.866379,30.25,60.883575,43.73,80.726547,45.111698,39.49839,50.987606,13.46,22.274174,30.55998,52.794102,21.089022,17.990236,77.89064,20.335382,34.525459,15.103711,45.004868,80.205933,58.756477,69.317184,36.836849,27.947994,69.304764,47.100769,25.588093,40.043308,6.86,27.657076,40.525906,37.466301,23.133965,18.977322,56.481869,26.246798,69.492149,9.634897,44.862225,35.644962,34.659851,24.241783
25/06/13,18.690599,13.054878,15.98,49.686935,26.930536,34.676453,36.808056,36.267563,85.797722,28.793869,168.368134,61.012833,43.176273,104.997711,78.88517,56.293045,81.075996,35.036961,77.166565,51.528835,100.165474,50.045212,38.787453,59.668636,54.519768,32.053276,46.016224,56.666168,30.261063,42.793633,26.211489,45.909416,74.03698,39.326839,37.056286,55.803883,10.315905,7.077897,52.270542,23.880491,51.462822,35.719669,23.784624,27.643356,31.949871,59.369686,88.288597,32.805378,106.342186,91.399055,40.404793,42.778107,70.572296,81.628487,76.299568,43.764843,47.61488,40.707882,30.4,61.005783,44.939999,81.600174,45.121765,39.937958,51.684677,13.75,22.591146,31.301868,54.164906,21.136148,18.290459,78.773201,20.38377,34.597752,15.40807,45.192886,80.664627,58.756477,70.190712,37.197567,27.861315,69.848129,47.689274,26.318312,42.045467,6.88,28.11455,41.614964,37.758675,23.481842,19.354855,57.352604,26.641102,70.041847,9.694049,45.65723,36.159641,35.051537,24.55324
26/06/13,18.699907,13.191625,16.15,50.305153,27.213264,35.444199,37.758312,36.33297,86.959061,29.489998,170.599899,61.004013,43.887428,103.662209,80.318619,56.595989,82.254814,35.575043,77.661461,51.959473,100.762451,50.935726,39.089073,61.599758,53.903149,32.373722,45.986164,57.064362,30.30578,42.834164,26.267122,46.505264,75.939758,39.841892,37.1964,55.861031,10.39052,7.150676,53.163502,23.909164,52.379135,36.35783,23.966122,28.216026,32.395767,60.133774,91.238289,32.918659,105.990143,92.480927,41.558445,43.9613,71.271339,81.647896,77.765663,44.27166,47.771061,41.112926,30.48,61.067146,45.380001,81.865211,44.610741,40.431355,52.730301,14.18,22.80246,31.248232,54.979954,21.226271,17.897861,80.03878,20.335382,35.040504,14.932512,45.74839,82.117172,59.324139,70.404465,37.90184,26.214489,70.400955,48.140472,26.235506,41.413216,6.97,28.355328,41.796463,38.352013,23.855814,19.547815,58.28138,26.87254,70.786598,9.777558,46.717239,36.549793,35.417118,24.795483
27/06/13,18.751087,13.355723,16.99,50.440659,27.557854,36.792675,38.335903,36.766277,87.6717,29.714094,171.624771,60.712749,44.064068,106.314796,81.076431,57.397881,82.534668,35.513298,78.492516,51.968079,101.240051,51.411842,39.437832,62.855949,53.706177,32.153999,46.256721,57.718533,30.520464,43.314289,26.628721,47.159714,76.728302,40.383114,37.392567,56.384884,10.567739,7.168872,54.494812,24.683512,53.893318,36.836468,24.372332,28.371319,32.177368,60.735493,90.679482,32.89978,106.146599,92.098541,41.406403,44.046215,72.459694,82.627731,77.515327,44.209435,47.706749,41.632454,30.9,61.095467,46.799999,83.798958,44.129971,40.700474,53.051315,14.34,23.35955,31.149912,56.709682,21.771748,18.174986,77.824318,20.388605,35.139896,15.455626,45.782585,81.897385,59.524509,70.534576,37.704304,26.686384,70.415092,49.288063,26.551689,42.150848,6.98,28.596106,42.076981,38.248825,23.934082,19.70722,58.09066,26.649673,71.300827,9.892384,47.127556,36.524887,35.669537,24.83009
28/06/13,19.425756,13.264558,17.08,50.762478,27.469498,35.473717,38.103004,37.04425,87.099831,30.362541,169.153564,60.774532,44.288879,105.329269,81.514679,57.228596,82.382004,35.380985,78.277756,52.105881,100.924492,51.244324,39.324726,62.330967,53.483505,31.659603,45.7607,56.922157,30.30578,42.407036,26.007504,46.856911,76.694038,40.086315,37.205746,56.127712,10.446483,7.159772,54.413643,25.065907,53.841328,36.579418,24.622969,28.070431,31.740578,60.68774,90.37719,32.696812,106.273735,92.173157,39.966579,43.56625,72.389786,81.861336,76.755478,43.675922,47.284161,40.9016,31.030001,61.057705,46.099998,83.072563,44.438164,40.42239,52.95042,14.33,23.513235,31.149912,56.229706,21.510866,18.059517,76.809387,20.098307,35.365784,15.455626,44.868126,81.410011,58.255592,69.846893,38.056446,28.843639,69.17717,47.483299,26.61191,42.677731,7.02,28.411509,41.532455,38.50679,23.629692,19.70722,57.783825,26.469666,72.240646,9.965452,47.418205,36.632801,35.678238,24.518633
1/7/13,19.00737,13.410423,16.719999,51.838017,27.619694,34.912685,38.252064,37.322227,87.821266,29.718863,171.050064,61.18935,44.740814,106.747681,82.17205,57.816647,82.407455,35.689716,77.782867,52.734596,101.555588,51.129696,40.012806,62.537235,54.605412,31.888494,45.986164,56.770466,30.431011,43.198936,26.396923,47.130417,76.942612,40.627552,37.579388,56.584885,10.474466,7.305333,53.894104,25.285786,53.945309,36.659191,24.285902,28.487795,31.877075,60.506271,89.30542,33.069706,105.775024,92.564865,40.082832,43.926224,72.709343,82.647125,77.44381,44.600658,47.81699,40.787121,30.860001,60.821697,46.23,84.760933,45.860298,40.700474,53.179726,14.27,23.734146,31.319736,57.10815,21.914049,18.151896,78.436653,20.248295,35.654926,15.617315,45.056141,82.508972,58.780319,72.402496,38.760712,29.06514,70.136337,47.85603,26.461349,42.361595,7.07,28.331247,41.548965,38.240223,23.160051,19.52265,57.501862,25.989643,71.132378,9.930657,46.973682,36.367165,35.068954,24.276386
2/7/13,19.049446,13.392188,16.549999,51.423054,27.292784,34.440224,39.472477,36.823513,87.918053,29.857134,172.055817,61.392338,44.408173,107.16214,81.998573,58.012661,82.297203,35.610329,76.690338,53.216896,101.615273,50.441978,40.333294,63.015324,54.853783,31.67791,45.7607,57.87022,30.556238,43.099167,26.350565,47.032734,76.265442,40.444229,38.046448,56.4706,10.912845,7.478188,54.28376,24.960751,54.920109,36.535107,24.66618,28.672218,31.72238,59.627575,87.995461,32.88562,105.19809,90.596992,39.650196,43.400097,72.020302,80.454597,77.39019,44.902973,47.853935,40.989658,30.370001,60.717869,45.619999,83.425941,46.899162,40.646652,52.730301,14.31,23.676523,31.400181,57.216827,21.890333,18.013329,76.121552,20.407957,35.691082,15.788517,44.902309,82.308281,58.713535,72.225914,39.293213,28.092453,70.438736,46.875168,26.529102,41.940098,7.15,28.515837,41.771717,38.248825,23.212234,19.673658,57.510162,25.903925,71.229897,9.986333,47.076267,36.201141,35.182098,24.336948
3/7/13,19.236433,13.556287,16.6,51.685585,27.389975,34.794563,39.4259,36.733582,88.287544,29.971565,172.256943,61.233475,44.46323,105.909531,81.414253,57.968117,82.288742,35.716179,74.916199,53.259956,101.555588,50.054024,40.201332,62.996578,54.656807,32.199776,45.986164,58.429581,30.565191,43.011879,26.452557,46.563866,76.282593,40.435493,38.233261,56.222958,11.043427,7.459993,53.626217,24.6166,54.686153,36.535107,24.597034,28.817806,31.167276,59.341042,87.766457,32.758175,104.924294,91.212517,39.04628,43.65855,72.819191,80.571022,77.577919,44.582882,47.595318,40.989658,30.469999,60.604576,43.639999,83.386688,47.158039,40.978573,52.519329,14.14,23.734146,31.704086,57.244003,22.008915,17.805485,76.658386,20.359577,35.438072,15.293935,44.782661,82.021614,58.866192,71.854202,39.31039,27.947994,70.679703,46.551479,26.551689,41.729332,7.19,28.588078,42.085224,38.231621,23.142658,19.598156,57.460426,25.78392,71.034859,9.958494,46.83691,36.026825,35.077648,24.449419
5/7/13,19.49354,13.711268,16.75,52.540943,27.628534,33.396885,39.854431,37.354935,87.856461,30.34347,174.785629,62.00132,45.027569,105.458229,82.190308,58.217598,82.594032,35.742645,76.727707,53.664749,102.775154,50.988632,41.200466,63.868389,56.078457,32.611767,46.286774,59.453503,31.200291,42.696987,27.129402,47.403908,77.242577,40.714844,39.765213,56.708714,11.537768,7.732919,52.944317,24.97987,54.874619,37.288494,24.467396,30.060204,31.77697,59.77084,89.442825,32.984745,106.009712,92.023918,39.821445,43.916996,73.837784,81.18219,78.55233,44.974106,48.408115,41.526787,30.84,61.576904,43.279999,83.848038,46.779251,41.454021,53.133869,14.31,23.801382,32.177818,58.421299,22.388378,18.036425,77.069412,20.582138,35.880821,14.913489,45.295433,82.661873,59.457718,73.294617,39.782764,26.753796,72.016861,46.041435,26.679661,41.940098,7.16,28.756618,42.324493,38.076836,23.220934,19.581375,56.440399,25.492479,70.866394,9.958494,46.879654,35.810986,35.051537,24.310993
8/7/13,19.825443,13.902714,16.950001,53.023678,27.372307,32.569103,40.525204,37.624729,87.874062,30.381613,174.613251,62.822109,45.19273,104.620087,82.701599,58.56509,83.170731,35.760277,76.055382,54.293468,103.397728,51.138515,41.398411,64.243362,56.395329,32.804039,46.429569,59.055313,31.262899,42.787403,26.999598,48.370941,78.399666,41.378292,39.653122,56.823006,11.444498,7.714724,52.562775,24.520996,55.043583,37.962116,24.527897,30.244627,32.222866,60.420311,89.937477,33.546448,106.674652,92.66745,39.63216,43.880074,73.727936,81.754616,79.195984,45.463158,48.759102,41.746925,30.9,62.46426,43.349998,84.358475,46.51366,41.050335,53.069664,14.03,23.916647,31.900732,59.064285,22.293512,18.290459,77.463661,20.732126,36.197083,15.179801,45.944962,83.005913,58.41777,73.582695,39.997482,26.021872,72.399559,46.012005,26.61191,42.572357,7.07,28.919182,42.645355,38.326214,23.620991,19.866621,57.178459,26.101078,71.513603,10.174229,47.982407,36.400372,35.556385,24.708961
9/7/13,19.946981,14.002998,17.049999,53.074482,27.999622,34.500584,40.814003,37.91906,87.970825,30.481741,175.963791,63.342842,45.532257,105.264809,82.911598,58.734371,83.560837,36.01609,76.06472,54.689636,105.128975,52.302364,41.766018,64.280884,55.984249,33.298428,47.083397,60.543789,31.352346,43.479527,27.203575,49.04493,79.179649,41.989368,39.737194,56.984928,11.453824,7.696529,53.350208,24.951191,55.576466,37.846897,24.830393,29.565189,31.613174,60.640675,90.07489,33.725819,106.04882,92.107857,40.145927,44.313889,74.546799,82.637421,79.455238,46.049999,48.842232,41.931839,31.190001,62.369858,43.919998,85.663956,47.331741,41.498878,53.22559,13.14,24.281633,32.392334,59.951775,22.293512,18.267365,80.491745,21.133705,36.65789,15.588781,46.073154,84.534912,59.085636,73.954422,40.272312,26.070024,73.958794,47.954105,26.642025,42.045467,7.06,28.935438,42.470337,38.326214,23.873209,20.017633,57.336025,26.40966,72.125374,10.337767,48.538052,36.624496,36.008999,24.959862
10/7/13,20.059175,14.057697,17.08,53.006741,28.070309,34.057129,40.422722,38.03352,87.962029,30.324392,177.055695,63.572327,45.3969,110.173912,82.820297,58.778923,83.611725,35.883785,75.009583,54.715481,104.813423,52.319988,41.596352,64.43087,55.316246,33.179405,47.263767,60.439491,31.128725,42.706345,27.194302,48.47839,78.639671,42.347279,38.887154,57.527821,11.295262,7.523675,53.317734,24.893833,55.543972,37.288494,24.839031,28.963404,31.613174,61.368874,93.491745,33.664444,107.016899,92.424973,40.434364,45.033833,74.776482,82.394897,79.777054,45.721008,48.953064,42.231232,31.280001,62.634182,43.169998,86.41983,47.150196,41.920502,53.592472,12.55,24.300848,32.705173,60.884575,22.767841,18.290459,80.969849,21.361105,36.62175,15.864605,46.081707,84.726044,59.448181,74.335457,39.88583,25.627016,73.727264,48.385677,26.694725,42.361595,7.18,28.764751,42.120308,39.057137,23.951475,20.16865,57.800419,26.203939,72.373627,10.400401,48.803047,36.71582,36.331055,25.037729
11/7/13,20.783756,14.212678,17.67,53.057549,28.573929,36.895218,40.404087,38.172512,88.674675,30.381613,179.000107,64.048897,45.816715,113.618568,83.934181,59.277878,84.510696,36.19252,76.279503,55.39587,105.555397,52.558052,41.643486,66.521393,55.436157,33.527309,48.233234,61.178993,30.93195,43.626068,27.602266,48.87888,79.085365,42.626637,38.242607,58.146904,11.062081,7.441797,55.688133,25.610821,56.869698,37.128952,25.366234,28.47809,32.316704,61.359295,94.591019,34.278072,108.01432,93.273659,41.488926,45.726101,76.034744,83.626984,80.161469,45.827709,49.636566,42.539421,31.440001,63.60648,43.599998,86.792831,47.885357,43.059795,54.161137,12.7,24.656235,33.223598,60.694397,23.028723,18.706148,81.372482,21.87396,37.227146,16.615986,46.611565,85.911026,59.410015,74.716469,40.847763,27.08124,74.667526,49.739265,27.10877,42.572357,6.28,29.154888,42.678692,39.762268,24.160206,20.39517,59.135536,26.572525,73.792198,10.487389,49.555321,37.321796,36.783665,25.323229
12/7/13,20.886604,14.322075,17.57,52.727257,28.512079,36.510899,40.83263,38.491356,89.369713,30.357773,179.459854,64.040085,45.780014,113.60936,83.715034,59.251144,84.70575,36.19252,76.951805,55.843723,105.802711,53.122341,42.077084,66.718231,56.078457,33.728733,48.533848,60.960938,31.128725,44.735973,27.871149,49.631016,80.139603,42.932167,38.943199,58.185001,11.323243,7.57826,54.478584,25.5917,56.512276,37.784847,25.539087,29.089584,32.271019,60.841888,95.516212,34.221432,108.698807,95.138969,41.290646,45.790703,75.924904,82.97699,80.447517,45.747688,49.359474,42.741947,32.09,63.653706,43.810001,86.567062,47.797943,43.373775,54.610584,12.69,24.627419,33.509628,61.455112,23.289604,18.706148,81.070511,21.956213,37.489189,16.035809,46.500465,86.283714,59.266899,74.493439,41.337315,26.416725,74.525772,49.709835,27.281921,42.466984,6.45,29.106121,42.011967,40.028843,24.281961,20.470675,58.787243,26.606812,74.483742,10.53958,49.452728,37.346699,36.975147,25.357836
15/07/13,20.63884,14.240029,17.620001,52.58329,28.441395,35.032726,40.758102,38.123451,88.639473,30.205193,176.624664,63.85474,45.768547,114.972504,84.107658,59.268963,84.909294,36.174866,77.474724,56.205444,106.331467,52.796116,41.577503,66.61512,55.890045,33.481533,48.759315,60.249882,31.432858,45.022797,28.455276,50.607807,80.336731,43.124214,38.821758,58.48027,11.453824,7.614649,54.852001,25.582142,57.038666,38.423012,25.374878,29.429302,32.417198,60.861053,95.681099,34.306404,109.539772,95.28817,40.704762,45.910702,75.785088,82.559822,80.814041,45.827709,49.590382,42.724335,32.130001,64.399467,43.709999,86.616135,47.902172,43.418621,54.271206,13.07,24.70426,33.777775,61.799252,23.33704,18.867807,81.036972,21.825579,37.209076,16.425762,46.688492,86.742416,59.648529,74.298279,41.320141,26.551558,74.176132,49.297882,27.281921,42.993858,6.72,28.894789,41.636932,40.845753,24.551573,20.672026,59.376026,27.043972,75.751595,10.692681,50.47855,37.811554,37.514812,25.833675
16/07/13,20.564049,14.25826,17.129999,52.524002,28.08798,34.963745,40.795368,37.878189,88.753845,29.895277,175.053818,63.607616,45.461136,111.518623,83.925064,59.08186,84.968643,35.486839,76.596977,55.938457,105.853889,51.746887,41.125065,66.31514,55.102139,33.133633,48.383545,59.794807,31.164499,45.175568,28.140032,50.627346,79.899628,42.757576,38.167877,58.146904,11.19266,7.514579,55.038715,25.773335,56.72023,38.130516,25.374878,28.701336,32.618221,59.902916,95.314682,34.377205,109.510452,95.036354,40.55154,45.43074,74.846382,82.618042,80.814041,45.347561,49.433369,42.468979,32.110001,64.824249,45.189999,85.948677,48.211479,43.526268,54.408794,13.38,24.49295,33.804577,61.482281,23.076159,18.729246,80.105896,21.665918,36.432003,16.663542,46.474842,87.268013,58.751705,73.945129,41.560627,27.39905,73.160278,48.297409,27.304495,43.204613,6.48,29.163019,41.903625,40.613579,24.455902,20.562958,58.895054,26.975395,75.326042,10.661366,50.076775,37.562531,37.305908,25.773113
17/07/13,20.50795,14.25826,16.559999,52.185249,28.282358,35.131275,41.233227,35.28648,88.067619,30.19566,175.465714,64.084221,45.305149,111.07653,83.505058,58.966042,84.502197,36.024914,77.045204,56.463821,106.050026,52.584507,41.605782,66.821365,55.847229,33.463223,48.872032,60.543789,31.155563,45.618282,28.668524,50.588276,80.765289,42.809952,38.34536,58.146904,11.183333,7.496383,55.282249,26.146172,56.908691,38.564838,25.297094,28.701336,32.727852,58.963947,95.552864,34.485767,109.842911,95.092323,40.118889,45.735329,75.385635,82.879974,80.572678,45.054131,50.246174,42.380924,31.98,65.485054,43.900002,86.174416,48.223812,43.651867,54.5005,13.59,24.444923,33.876087,62.079987,22.981291,18.913994,80.83564,21.511093,36.585617,16.768164,48.92762,87.573814,59.438633,73.694237,41.019527,26.994568,74.114708,49.023239,27.18405,43.626129,6.25,29.228039,42.286995,40.493191,24.447206,20.521013,58.579933,26.941116,75.193031,10.692681,50.401608,37.570831,37.271095,25.721199
18/07/13,20.727665,14.395006,16.5,52.176773,28.211674,34.658253,41.261166,35.654381,88.137978,30.190895,160.858765,63.916523,45.773132,109.943657,84.226341,59.375889,83.883118,35.998455,78.252678,56.838108,107.005211,53.492653,42.171341,67.646324,56.960575,33.646332,49.398109,62.25032,31.36129,45.559044,29.178478,51.467392,81.648117,43.316269,39.37289,58.670742,11.323243,7.641945,55.598843,26.738878,57.649532,39.362541,25.5823,29.429302,32.618221,61.541336,95.974243,34.504646,110.940163,96.043617,39.614128,46.298367,77.442795,85.703102,80.608452,44.387249,50.523266,41.738121,32.299999,66.079773,43.700001,87.322884,48.386299,43.364803,54.445477,13.69,24.608212,33.607933,63.076168,23.289604,18.960188,81.263435,21.854609,37.263298,16.910831,49.115639,88.376556,60.2019,73.898674,41.11401,27.023455,75.598328,49.258644,26.958208,44.258389,6.05,29.049227,41.645264,40.604984,24.751606,20.755922,59.517002,27.283987,75.742722,10.765753,51.13678,37.869667,37.706306,25.946142
19/07/13,20.835182,14.203561,16.35,52.134438,28.22051,35.01302,41.242542,34.648766,88.217178,30.205193,165.571243,64.03125,45.178967,118.730309,84.609802,59.98177,84.374992,36.245438,79.544411,57.447395,108.233307,53.986397,43.198761,69.314987,57.714222,34.314678,50.277397,62.639023,31.397078,45.465511,29.456635,51.135273,81.639488,43.255154,39.400906,58.518364,11.285933,7.623748,55.014355,26.461645,57.454578,39.397991,25.807007,29.652542,32.773544,61.790451,100.20636,34.948349,111.851288,96.659164,39.830456,46.630661,77.732391,86.421028,82.45002,44.991901,50.818825,42.081535,32.669998,66.910484,42.650002,87.93148,47.623127,43.041851,54.894905,13.73,24.464134,33.304028,63.202953,23.005009,18.636869,81.355698,21.854609,37.362682,16.90132,48.833614,89.255707,60.564442,74.251808,40.985176,27.63018,75.201431,49.513668,27.08618,44.996029,6.07,29.106121,41.628593,40.536186,24.768997,20.672026,59.63311,27.463993,75.326042,10.783149,51.265003,37.819866,37.662781,26.032663
22/07/13,21.003469,14.25826,16.129999,52.566345,28.070309,34.293636,41.79443,34.403496,85.850517,30.176588,164.316498,64.454895,44.701817,121.281586,84.737625,60.106503,82.839958,36.024914,78.53347,57.299427,108.335632,53.924679,42.491814,68.68689,57.380222,34.085793,50.578018,62.544209,31.719099,46.394588,29.734785,51.770199,82.363358,43.647991,39.886642,58.756462,11.463152,7.76021,54.722126,26.452085,57.77951,39.557549,25.495876,29.934027,32.709587,62.317432,99.803299,35.132442,111.341843,97.461243,40.560547,46.630661,78.291618,87.303871,82.494698,45.01857,51.243702,42.019897,32.650002,66.986015,43.130001,88.667671,47.775539,43.00597,54.91325,13.83,24.627419,33.447052,63.474621,23.265888,18.75234,82.102226,22.091688,37.407864,17.291277,48.859249,90.096695,60.344997,74.307571,40.710339,29.228861,75.470749,49.268456,27.04101,45.312164,5.92,28.919182,41.895287,40.493191,24.664631,20.621689,59.99799,27.695429,75.255081,10.797069,51.265003,37.778355,37.802052,26.006706
